Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT
CANC018,Graduate Certificate in Applied Electrical Motion and Control Management,"19,500.00",100,"Jan, May, Sep",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.A three-year advanced diploma or a degree from an accredited college or university in mechanical or electrical engineering or a related field (e.g. electro-mechanical engineering, chemical engineering, manufacturing engineering) OR A three-year advanced diploma or a degree in another discipline with a minimum of two (2) years of experience in electrical engineering-related work.",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,Engineering Management,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/applied-electrical-motion-and-control-management,Kitchener,ASAP,,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Graduate Certificate in Applied Network Infrastructure and System Administration,"19,500.00",100,"Sep, Jan, May",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 60%.Admission Requirements  ++ A two- or three-year diploma or degree in Computer Science or Information Technology from an accredited college or university,     OR  ++ Three to five years of full-time formal work experience in a networking or information technology infrastructure environment. Related experience may include work in an information technology field (e.g. Tier 2 Help desk or similar work) and/or work within a technology related business, onsite network services, a technical organization, or research work in the information technology field.    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,System Engineering,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/applied-network-infrastructure-and-system-administration,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,"Diploma in Heating, Refrigeration and Air Conditioning Technician ","12,500.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/heating-refrigeration-and-air-conditioning-technician,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Mechanical Technician - CNC ,"12,500.00",100,Jan,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/mechanical-technician-cnc,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Mechanical Technician - General Machinist (Co-op),"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 60% .Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U, or equivalent, OR Conestoga College Preparatory Mathematics (MATH1420)    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,30 Months,Ontario,English,,http://www.conestogac.on.ca/fulltime/mechanical-technician-general-machinist,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Mechanical Technician - Tool and Die/Tool Maker (Co-op),"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,24 Months,Ontario,English,,http://www.conestogac.on.ca/fulltime/mechanical-technician-tool-and-die-tool-maker,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Motive Power Technician - Automotive Service,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/motive-power-technician-automotive-service,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Motive Power Technician - Heavy Duty Equipment,"12,500.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/motive-power-technician-heavy-duty-equipment,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Motive Power Technician - Truck and Coach ,"12,500.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/motive-power-technician-truck-and-coach,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Computer Systems Technician - Information Technology Infrastructure and Services (Optional Co-op),"12,500.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Technician,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/computer-systems-technician-information-technology-infrastructure-and-services,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Bachelor of Engineering - Power Systems Engineering,"13,800.00",100,Aug,Undergraduate,"Grade 12 with minimum 65%.Ontario Secondary School Diploma (OSSD), or equivalent, OR 19 years of age or older  ++ A minimum of six (6) Grade 12 courses with a minimum cumulative average of 65%, including five (5) required U level courses and one additional U or M level course (Higher averages are often required for admission due to competition for available spaces in the program.)  ++ The following Grade 12 U courses, or equivalent, are required:  o English (ENG4U)  o Chemistry (SCH4U)  o Physics (SPH4U)  o Calculus and Vectors (MCV4U)  o One (1) Grade 12 Mathematics course from the following: Advanced Functions (MHF4U) OR Mathematics of Data Management (MDM4U)  o One (1) other Grade 12 U or M course    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Engineering and Engineering Trades,Power Engineering,48 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/bachelor-of-engineering-power-systems-engineering,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Certificate in Power Engineering Techniques - 4th Class,"18,750.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Power Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/power-engineering-techniques-4th-class,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Powerline Technician (Optional Co-op ),"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Power Engineering,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/powerline-technician,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in General Arts and Science in Aviation,"13,350.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Textile Engineering,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/aviation-general-arts-and-science#international-fees-link-noncoop,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in General Arts and Science in Aviation,"13,350.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Plastics Engineering,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/aviation-general-arts-and-science#international-fees-link-noncoop,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Bachelor of Environmental Public Health (Honours),"13,800.00",100,Sep,Undergraduate,"Grade 12 with minimum 65%. Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older  ++ A minimum of six (6) Grade 12 courses with a minimum cumulative average of 65%, including two (2) required U level courses and four (4) additional U or M level courses (Higher averages are often required for admission due to competition for available spaces in the program.)  ++ The following Grade 12 U courses are required:  o English (ENG4U) with a minimum grade of 65%  o One of: Chemistry (SCH4U) with a minimum grade of 65% OR Biology (SBI4U) with a minimum grade of 65%  o Four (4) other Grade 12 U or M courses    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Environmental Science/Protection,Environmental Science and Technology,48 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/bachelor-of-environmental-public-health-honours,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Graduate Certificate in Environmental Building Sciences ,"13,000.00",100,Sep,PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%. Admission Requirements  ++ A degree in science, engineering, a health-related field, or another related field from an accredited college or university OR  ++ A three-year advanced diploma from an accredited college in architecture, mechanical, civil, environmental, or electrical engineering technology  ++ Applicants will be ranked based on an assessment of academic performance (grades), length and discipline of degree/diploma. Preference may be given to applicants who have successfully completed a chemistry or physics course at the post-secondary level.    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Environmental Science/Protection,Environmental Science and Technology,12 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/environmental-building-sciences,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Graduate Certificate in Environmental Engineering Applications (Optional Co-op),"13,000.00",100,Sep,PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.  Admission Requirements  ++ Undergraduate university degree in engineering (civil, chemical, geological, environmental), earth sciences, general science, environmental science, chemistry, microbiology or biology, environmental studies, or planning OR a three-year diploma from an Ontario College of Applied Arts and Technology (CAAT) in civil, environmental, chemical, or architectural/construction engineering technology  ++ Applicants will be ranked based on an assessment of academic performance (grades), length and discipline of degree/diploma. Preference may be given to applicants who have successfully completed a chemistry course at the post-secondary level.    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Environmental Science/Protection,Environmental Science and Technology,12 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/environmental-engineering-applications,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Bachelor of Applied Health Information Science (Honours),"14,750.00",100,Sep,Undergraduate," Grade 12 with minimum 65%. Ontario Secondary School Diploma (OSSD), or equivalent, OR 19 years of age or older  ++ A minimum of six (6) Grade 12 courses with a minimum cumulative average of 65%, including three (3) required U level courses and three (3) additional U or M level courses ( Higher averages are often required for admission due to competition for available spaces in the program.)  ++ The following Grade 12 U courses are required:  o English (ENG4U)  o One (1) Grade 12 Mathematics course with a minimum average of 70% from the following: Advanced Functions (MHF4U) OR Calculus and Vectors (MCV4U) OR Mathematics of Data Management (MDM4U)  o Grade 12 Biology with a minimum average of 70% (SBI4U)  o Three (3) other Grade 12 U or M courses    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Health,"Health Science, Healthcare, Health Management",48 Months,Ontario,English,,http://www.conestogac.on.ca/fulltime/bachelor-of-applied-health-information-science-honours,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Diploma in Health Office Administration,"13,350.00",100,"Sep, Jan, May",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 65%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Health,"Health Science, Healthcare, Health Management",24 Months,Ontario,English,,http://www.conestogac.on.ca/fulltime/health-office-administration,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Graduate Certificate in Health Care Administration and Service Management,"21,750.00",100,"Jan, May, Sep, Mar",PG Diploma/Certificate,Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.A two - or three-year diploma or a degree in a health-related field from an accredited college or university OR a combination of academic studies and a minimum of 3 years of related industry/professional experience.,,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Health,"Health Science, Healthcare, Health Management",24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/health-care-administration-and-service-management,Kitchener,ASAP,,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Certificate in Pre-Health Sciences (Pathway to Certificates and Diplomas),"13,350.00",100,"Sep, Jan",Foundation,"Degree or diploma with minimum 55% and Grade 12 with Minimum 65%. Admission Requirements  Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.) Grade 12 compulsory English, C or U, or equivalent",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,Foundation,Health,"Health Science, Healthcare, Health Management",12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/pre-health-sciences-pathway-to-certificates-and-diplomas,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Certificate in Pre-Health Sciences Pathway to Advanced Diplomas and Degrees,"13,350.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 60% .Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U, or equivalent, OR Conestoga College Preparatory Mathematics (MATH1420)    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Health,"Health Science, Healthcare, Health Management",12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/pre-health-sciences-pathway-to-advanced-diplomas-and-degrees,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Certificate in Pre-Health Sciences Pathway to Certificates and Diplomas,"13,350.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with 60% .Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U, or equivalent, OR Conestoga College Preparatory Mathematics (MATH1420)    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Health,"Health Science, Healthcare, Health Management",12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/pre-health-sciences-pathway-to-certificates-and-diplomas,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Diploma in Fitness and Health Promotion,"13,350.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Health,"Fitness, Physical Activity",24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/fitness-and-health-promotion,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,"Graduate Certificate in Occupational Health, Safety and Wellness","14,500.00",100,"Sep, Jan, May",PG Diploma/Certificate,Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.  Admission Requirements  ++ A two - or three-year diploma or a degree from an accredited college or university.    ,,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Health,"Fitness, Physical Activity",12 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/occupational-health-safety-and-wellness,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
CANC018,Diploma in Hearing Instrument Specialist,"13,350.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Health,"Audiology - Speech, Speech pathology, Speech Therapy",24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/hearing-instrument-specialist,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,
CANC018,Graduate Certificate in Mental Health and Substance Use,"14,500.00",100,Sep,PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.Admission Requirements  ++A two- or three-year diploma or a degree from an accredited college or university with a specialty in health or social sciences, justice, social justice, social services, social work, or other health, human service, or community focused fields of study.",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Health,Addiction and Mental Health,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/mental-health-and-substance-use,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,
